robotx,roboty,desiredx,desiredy
3.7777795791625977,3.3908114433288574,3.3730431999999997,3.5
3.7777795791625977,3.3908114433288574,3.3730431999999997,3.5
3.556535482406616,3.383960247039795,3.1622000000000003,3.5
3.5426554679870605,3.383347749710083,3.0535906,3.5
3.5235342979431152,3.3829121589660645,3.0535906,3.5
3.477557897567749,3.380309820175171,3.0535906,3.5
3.4343791007995605,3.3825325965881348,2.9429888,3.5
3.3870112895965576,3.3865108489990234,2.9429888,3.5
3.353365421295166,3.388979911804199,2.9429888,3.5
3.339653253555298,3.389620065689087,2.9429888,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.2603542804718018,3.392936944961548,2.8304942000000004,3.5
3.006261110305786,3.402189254760742,2.600225,3.5
2.9830009937286377,3.4032723903656006,2.4826496000000002,3.5
2.902301073074341,3.4071359634399414,2.4826496000000002,3.5
2.8723795413970947,3.4074721336364746,2.4826496000000002,3.5
2.803727149963379,3.409456729888916,2.3635798,3.5
2.74247670173645,3.411621570587158,2.2431152,3.5
2.718909502029419,3.4115307331085205,2.2431152,3.5
2.695387363433838,3.411881685256958,2.2431152,3.5
2.6267006397247314,3.41200590133667,2.1213554,3.5
2.5793581008911133,3.411818265914917,2.1213554,3.5
2.545198917388916,3.411679744720459,2.1213554,3.5
2.494302272796631,3.4118025302886963,1.9983999999999993,3.5
2.452211856842041,3.410676956176758,1.9983999999999993,3.5
2.399188995361328,3.408966064453125,1.9983999999999993,3.5
2.3660895824432373,3.408179521560669,1.8743485999999998,3.5
2.3099536895751953,3.4085981845855713,1.8743485999999998,3.5
2.276235580444336,3.4071059226989746,1.8743485999999998,3.5
2.226179599761963,3.405771493911743,1.7493008000000012,3.5
2.1936287879943848,3.405151128768921,1.7493008000000012,3.5
2.1680104732513428,3.4049339294433594,1.7493008000000012,3.5
2.1680104732513428,3.4049339294433594,1.7493008000000012,3.5
2.151895046234131,3.4052376747131348,1.7493008000000012,3.5
2.151895046234131,3.4052376747131348,1.7493008000000012,3.5
2.151895046234131,3.4052376747131348,1.7493008000000012,3.5
2.151895046234131,3.4052376747131348,1.7493008000000012,3.5
1.929065227508545,3.403008460998535,1.496614400000001,3.5
1.929065227508545,3.403008460998535,1.496614400000001,3.5
1.8997269868850708,3.4034430980682373,1.496614400000001,3.5
1.8260750770568848,3.401865005493164,1.3691749999999998,3.5
1.7759848833084106,3.4007670879364014,1.3691749999999998,3.5
1.7572864294052124,3.400444984436035,1.3691749999999998,3.5
1.7109607458114624,3.400707721710205,1.2411375999999998,3.5
1.6419788599014282,3.4007532596588135,1.2411375999999998,3.5
1.5995889902114868,3.400418758392334,1.1126017999999998,3.5
1.5723342895507812,3.4003214836120605,1.1126017999999998,3.5
1.5275073051452637,3.400608539581299,1.1126017999999998,3.5
1.4936734437942505,3.4008727073669434,0.9836672000000002,3.5
1.4339216947555542,3.400938034057617,0.9836672000000002,3.5
1.3964364528656006,3.4003796577453613,0.9836672000000002,3.5
1.3541656732559204,3.3996782302856445,0.8544334000000011,3.5
1.3090308904647827,3.399254560470581,0.8544334000000011,3.5
1.2641968727111816,3.3992888927459717,0.8544334000000011,3.5
1.2119624614715576,3.3987019062042236,0.7250000000000005,3.5
1.1713694334030151,3.3986377716064453,0.7250000000000005,3.5
1.131474256515503,3.3984644412994385,0.7250000000000005,3.5
1.0869930982589722,3.3983640670776367,0.5954666000000008,3.5
1.066399097442627,3.3988494873046875,0.5954666000000008,3.5
1.0260369777679443,3.3984534740448,0.5954666000000008,3.5
0.970138669013977,3.3972296714782715,0.46593280000000004,3.5
0.9177286028862,3.396353006362915,0.46593280000000004,3.5
0.8835432529449463,3.3958451747894287,0.46593280000000004,3.5
0.8267987370491028,3.394491672515869,0.33649819999999986,3.5
0.8161155581474304,3.3946919441223145,0.33649819999999986,3.5
0.798872172832489,3.3942954540252686,0.33649819999999986,3.5
0.7317517995834351,3.3917603492736816,0.33649819999999986,3.5
0.7068425416946411,3.390957832336426,0.2072624000000003,3.5
0.6727197170257568,3.390829086303711,0.2072624000000003,3.5
0.6268413662910461,3.3894505500793457,0.2072624000000003,3.5
0.6268413662910461,3.3894505500793457,0.2072624000000003,3.5
0.5653790831565857,3.387324810028076,0.07832500000000042,3.5
0.48478227853775024,3.385575294494629,0.07832500000000042,3.5
0.4002624750137329,3.384070634841919,-0.05021439999999977,3.5
0.4002624750137329,3.384070634841919,-0.05021439999999977,3.5
0.4002624750137329,3.384070634841919,-0.05021439999999977,3.5
0.4002624750137329,3.384070634841919,-0.05021439999999977,3.5
0.4002624750137329,3.384070634841919,-0.05021439999999977,3.5
0.32105931639671326,3.3830294609069824,-0.17825619999999986,3.5
0.29220646619796753,3.3826990127563477,-0.17825619999999986,3.5
0.20172660052776337,3.3840527534484863,-0.30570079999999944,3.5
0.20172660052776337,3.3840527534484863,-0.30570079999999944,3.5
0.20172660052776337,3.3840527534484863,-0.30570079999999944,3.5
0.20172660052776337,3.3840527534484863,-0.30570079999999944,3.5
0.12798747420310974,3.3864245414733887,-0.30570079999999944,3.5
0.01119600236415863,3.3915507793426514,-0.4324485999999981,3.5
0.01119600236415863,3.3915507793426514,-0.4324485999999981,3.5
0.01119600236415863,3.3915507793426514,-0.4324485999999981,3.5
0.01119600236415863,3.3915507793426514,-0.4324485999999981,3.5
-0.0789785385131836,3.3976657390594482,-0.5583999999999985,3.5
-0.0789785385131836,3.3976657390594482,-0.5583999999999985,3.5
-0.0789785385131836,3.3976657390594482,-0.5583999999999985,3.5
-0.0789785385131836,3.3976657390594482,-0.5583999999999985,3.5
-0.09583622217178345,3.3985908031463623,-0.5583999999999985,3.5
-0.41477975249290466,3.413877487182617,-0.8075151999999997,3.5
-0.41477975249290466,3.413877487182617,-0.8075151999999997,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.41839733719825745,3.4139201641082764,-0.9304797999999996,3.5
-0.7943681478500366,3.411989688873291,-1.2918063999999987,3.5
-0.874803900718689,3.4097399711608887,-1.2918063999999987,3.5
-0.874803900718689,3.4097399711608887,-1.2918063999999987,3.5
-0.874803900718689,3.4097399711608887,-1.2918063999999987,3.5
-0.874803900718689,3.4097399711608887,-1.2918063999999987,3.5
-1.0808664560317993,3.4031546115875244,-1.525388799999999,3.5
-1.0808664560317993,3.4031546115875244,-1.525388799999999,3.5
-1.0808664560317993,3.4031546115875244,-1.525388799999999,3.5
-1.0808664560317993,3.4031546115875244,-1.525388799999999,3.5
-1.0848634243011475,3.402906894683838,-1.525388799999999,3.5
-1.207176685333252,3.39646577835083,-1.639690599999998,3.5
-1.207176685333252,3.39646577835083,-1.639690599999998,3.5
-1.3608810901641846,3.386431932449341,-1.7521999999999993,3.5
-1.3608810901641846,3.386431932449341,-1.7521999999999993,3.5
-1.4264858961105347,3.3824119567871094,-1.862817399999999,3.5
-1.5339466333389282,3.377427101135254,-1.9714431999999986,3.5
-1.622422456741333,3.3737504482269287,-2.0779777999999984,3.5
-1.6782102584838867,3.3713130950927734,-2.0779777999999984,3.5
-1.7109792232513428,3.3719711303710938,-2.182321599999999,3.5
-1.725032925605774,3.3718903064727783,-2.182321599999999,3.5
-1.725032925605774,3.3718903064727783,-2.182321599999999,3.5
-1.822858452796936,3.3769493103027344,-2.284374999999999,3.5
-1.822858452796936,3.3769493103027344,-2.284374999999999,3.5
-1.9311187267303467,3.3809921741485596,-2.384038399999999,3.5
-1.9311187267303467,3.3809921741485596,-2.384038399999999,3.5
-1.9311187267303467,3.3809921741485596,-2.384038399999999,3.5
-1.9311187267303467,3.3809921741485596,-2.384038399999999,3.5
-2.1000025272369385,3.3865292072296143,-2.575796799999999,3.5
-2.103560209274292,3.386611223220825,-2.575796799999999,3.5
-2.1798810958862305,3.388615846633911,-2.575796799999999,3.5
-2.1798810958862305,3.388615846633911,-2.575796799999999,3.5
-2.1798810958862305,3.388615846633911,-2.575796799999999,3.5
-2.1798810958862305,3.388615846633911,-2.575796799999999,3.5
-2.238633394241333,3.3891441822052,-2.6676926000000005,3.5
-2.3794209957122803,3.3888204097747803,-2.8430193999999993,3.5
-2.3794209957122803,3.3888204097747803,-2.8430193999999993,3.5
-2.519012212753296,3.38797926902771,-2.9262511999999994,3.5
-2.548752546310425,3.387554883956909,-3.006395799999998,3.5
-2.548752546310425,3.387554883956909,-3.006395799999998,3.5
-2.548752546310425,3.387554883956909,-3.006395799999998,3.5
-2.548752546310425,3.387554883956909,-3.006395799999998,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-2.6403310298919678,3.3877646923065186,-3.0833535999999953,3.5
-3.096511125564575,3.3806064128875732,-3.524461399999998,3.5
-3.1766650676727295,3.376969814300537,-3.5723392,3.5
-3.1766650676727295,3.376969814300537,-3.5723392,3.5
-3.260601282119751,3.375077724456787,-3.6557455999999995,3.5
-3.3577563762664795,3.3716883659362793,-3.748488199999999,3.5
-3.3703699111938477,3.3714630603790283,-3.770372799999995,3.5
-3.3703699111938477,3.3714630603790283,-3.770372799999995,3.5
-3.4726548194885254,3.3708736896514893,-3.872,3.341
-3.5065107345581055,3.3703243732452393,-3.8836939999999998,3.2368669999999997
-3.5491926670074463,3.3710227012634277,-3.8892499999999997,3.1546250000000002
-3.5605201721191406,3.3709769248962402,-3.891392,3.109856
-3.6122488975524902,3.3717310428619385,-3.8931259999999996,3.062743
-3.62982439994812,3.371445417404175,-3.8931259999999996,3.062743
-3.62982439994812,3.371445417404175,-3.8931259999999996,3.062743
-3.719316244125366,3.3757309913635254,-3.894464,3.0133520000000003
-3.7239937782287598,3.3761589527130127,-3.894464,3.0133520000000003
-3.7843799591064453,3.374162197113037,-3.895418,2.9617489999999997
-3.7867162227630615,3.3737099170684814,-3.895418,2.9617489999999997
-3.8272688388824463,3.355910539627075,-3.895418,2.9617489999999997
-3.832751989364624,3.3525311946868896,-3.896,2.908
-3.8536157608032227,3.3365049362182617,-3.896,2.908
-3.8536157608032227,3.3365049362182617,-3.896,2.908
-3.8876264095306396,3.2873642444610596,-3.896222,2.8521710000000002
-3.8876264095306396,3.2873642444610596,-3.896222,2.8521710000000002
-3.902157783508301,3.2377078533172607,-3.8960959999999996,2.794328
-3.905966281890869,3.222205638885498,-3.8960959999999996,2.794328
-3.904280424118042,3.1699671745300293,-3.8956340000000003,2.734537
-3.8953986167907715,3.140019416809082,-3.8956340000000003,2.734537
-3.876771926879883,3.087498426437378,-3.894848,2.6728639999999997
-3.8680624961853027,3.058448314666748,-3.89375,2.609375
-3.8680624961853027,3.058448314666748,-3.89375,2.609375
-3.8499574661254883,2.9994332790374756,-3.892352,2.5441359999999995
-3.834604024887085,2.946138620376587,-3.892352,2.5441359999999995
-3.826493978500366,2.922644853591919,-3.890666,2.477213
-3.822941303253174,2.9124741554260254,-3.890666,2.477213
-3.8041903972625732,2.848245620727539,-3.888704,2.4086719999999997
-3.794792890548706,2.814610481262207,-3.888704,2.4086719999999997
-3.7819817066192627,2.764557361602783,-3.886478,2.338579
-3.7819817066192627,2.764557361602783,-3.886478,2.338579
-3.7769744396209717,2.7249228954315186,-3.886478,2.338579
-3.7765979766845703,2.7127559185028076,-3.8839999999999995,2.267
-3.7765979766845703,2.7127559185028076,-3.8839999999999995,2.267
-3.7833080291748047,2.595191478729248,-3.8812819999999992,2.1940009999999996
-3.7833080291748047,2.595191478729248,-3.8812819999999992,2.1940009999999996
-3.786254405975342,2.549009084701538,-3.878336,2.1196479999999998
-3.788551092147827,2.501465320587158,-3.875174,2.0440069999999997
-3.788551092147827,2.501465320587158,-3.875174,2.0440069999999997
-3.7914633750915527,2.4375343322753906,-3.875174,2.0440069999999997
-3.7914633750915527,2.4375343322753906,-3.875174,2.0440069999999997
-3.792607545852661,2.412309169769287,-3.8718079999999997,1.9671439999999998
-3.793780565261841,2.3169069290161133,-3.8682499999999993,1.8891249999999997
-3.793780565261841,2.3169069290161133,-3.8682499999999993,1.8891249999999997
-3.7944748401641846,2.2964704036712646,-3.8682499999999993,1.8891249999999997
-3.7932021617889404,2.1641201972961426,-3.860606,1.7298830000000003
-3.793545722961426,2.157749891281128,-3.860606,1.7298830000000003
-3.7918002605438232,2.1109426021575928,-3.8565439999999995,1.6487919999999998
-3.7905113697052,2.0884227752685547,-3.8565439999999995,1.6487919999999998
-3.7905113697052,2.0884227752685547,-3.8565439999999995,1.6487919999999998
-3.7905113697052,2.0884227752685547,-3.8565439999999995,1.6487919999999998
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7849161624908447,1.9698587656021118,-3.852337999999999,1.566809
-3.7028026580810547,1.3162453174591064,-3.8149459999999995,0.8867529999999997
-3.7028026580810547,1.3162453174591064,-3.8149459999999995,0.8867529999999997
-3.6997156143188477,1.2997715473175049,-3.8149459999999995,0.8867529999999997
-3.6997156143188477,1.2997715473175049,-3.8149459999999995,0.8867529999999997
-3.6997156143188477,1.2997715473175049,-3.8149459999999995,0.8867529999999997
-3.6997156143188477,1.2997715473175049,-3.8149459999999995,0.8867529999999997
-3.6626086235046387,1.1479113101959229,-3.804998,0.7124390000000003
-3.6626086235046387,1.1479113101959229,-3.804998,0.7124390000000003
-3.6368138790130615,1.0690135955810547,-3.8,0.625
-3.6368138790130615,1.0690135955810547,-3.8,0.625
-3.6368138790130615,1.0690135955810547,-3.8,0.625
-3.6058740615844727,0.9764801859855652,-3.8,0.625
-3.600857973098755,0.948570966720581,-3.7950019999999998,0.5374610000000006
-3.600857973098755,0.948570966720581,-3.7950019999999998,0.5374610000000006
-3.600857973098755,0.948570966720581,-3.7950019999999998,0.5374610000000006
-3.605715036392212,0.8909009695053101,-3.7950019999999998,0.5374610000000006
-3.605715036392212,0.8909009695053101,-3.7950019999999998,0.5374610000000006
-3.605715036392212,0.8909009695053101,-3.7950019999999998,0.5374610000000006
-3.605715036392212,0.8909009695053101,-3.7950019999999998,0.5374610000000006
-3.625162124633789,0.8628578186035156,-3.790016,0.4498879999999992
-3.66963529586792,0.8267372846603394,-3.7850539999999997,0.36234699999999953
-3.66963529586792,0.8267372846603394,-3.7850539999999997,0.36234699999999953
-3.66963529586792,0.8267372846603394,-3.7850539999999997,0.36234699999999953
-3.7175724506378174,0.7728220820426941,-3.7850539999999997,0.36234699999999953
-3.7175724506378174,0.7728220820426941,-3.7850539999999997,0.36234699999999953
-3.7175724506378174,0.7728220820426941,-3.7850539999999997,0.36234699999999953
-3.7175724506378174,0.7728220820426941,-3.7850539999999997,0.36234699999999953
-3.8155338764190674,0.6536816358566284,-3.7752499999999998,0.1876249999999997
-3.8155338764190674,0.6536816358566284,-3.7752499999999998,0.1876249999999997
-3.843017339706421,0.6171156764030457,-3.7752499999999998,0.1876249999999997
-3.893799304962158,0.5288225412368774,-3.770431999999999,0.10057599999999978
-3.893799304962158,0.5288225412368774,-3.770431999999999,0.10057599999999978
-3.9315359592437744,0.4771100580692291,-3.770431999999999,0.10057599999999978
-3.9315359592437744,0.4771100580692291,-3.770431999999999,0.10057599999999978
-3.9315359592437744,0.4771100580692291,-3.770431999999999,0.10057599999999978
-3.9315359592437744,0.4771100580692291,-3.770431999999999,0.10057599999999978
-3.9898695945739746,0.3461461365222931,-3.7656859999999996,0.01382299999999903
-3.9898695945739746,0.3461461365222931,-3.7656859999999996,0.01382299999999903
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.9897429943084717,0.3333975374698639,-3.761024,-0.07256800000000041
-3.8892979621887207,0.20050930976867676,-3.7519999999999993,-0.24400000000000066
-3.8260931968688965,0.19440878927707672,-3.7519999999999993,-0.24400000000000066
-3.8260931968688965,0.19440878927707672,-3.7519999999999993,-0.24400000000000066
-3.8260931968688965,0.19440878927707672,-3.7519999999999993,-0.24400000000000066
-3.713629961013794,0.2569493353366852,-3.7519999999999993,-0.24400000000000066
-3.713629961013794,0.2569493353366852,-3.7519999999999993,-0.24400000000000066
-3.6740269660949707,0.2831614017486572,-3.7519999999999993,-0.24400000000000066
-3.6740269660949707,0.2831614017486572,-3.7519999999999993,-0.24400000000000066
-3.5978317260742188,0.35659414529800415,-3.7519999999999993,-0.24400000000000066
-3.5978317260742188,0.35659414529800415,-3.7519999999999993,-0.24400000000000066
-3.5919854640960693,0.38434872031211853,-3.7519999999999993,-0.24400000000000066
-3.5874669551849365,0.397765576839447,-3.7519999999999993,-0.24400000000000066
-3.580010414123535,0.407101035118103,-3.7519999999999993,-0.24400000000000066
-3.580010414123535,0.407101035118103,-3.7519999999999993,-0.24400000000000066
-3.580010414123535,0.407101035118103,-3.7519999999999993,-0.24400000000000066
-3.561062812805176,0.4009558856487274,-3.7519999999999993,-0.24400000000000066
-3.564255952835083,0.36624446511268616,-3.7519999999999993,-0.24400000000000066
-3.564255952835083,0.36624446511268616,-3.7519999999999993,-0.24400000000000066
-3.576270580291748,0.3091191351413727,-3.7519999999999993,-0.24400000000000066
-3.576270580291748,0.3091191351413727,-3.7519999999999993,-0.24400000000000066
-3.6357545852661133,0.2374788224697113,-3.7519999999999993,-0.24400000000000066
-3.654646873474121,0.21486224234104156,-3.7519999999999993,-0.24400000000000066
-3.676790952682495,0.188923180103302,-3.7519999999999993,-0.24400000000000066
-3.693922519683838,0.16907037794589996,-3.7519999999999993,-0.24400000000000066
-3.693922519683838,0.16907037794589996,-3.7519999999999993,-0.24400000000000066
-3.7879586219787598,0.05385667830705643,-3.743456,-0.4131920000000009
-3.7902414798736572,0.05177154764533043,-3.743456,-0.4131920000000009
-3.8234691619873047,0.0036742037627846003,-3.743456,-0.4131920000000009
-3.8234691619873047,0.0036742037627846003,-3.743456,-0.4131920000000009
-3.865623950958252,-0.07859435677528381,-3.739394,-0.49678300000000064
-3.879997491836548,-0.10689045488834381,-3.739394,-0.49678300000000064
-3.8919677734375,-0.13284902274608612,-3.7354879999999993,-0.5796160000000001
-3.8978891372680664,-0.1475454866886139,-3.7354879999999993,-0.5796160000000001
-3.908195972442627,-0.1703125387430191,-3.7354879999999993,-0.5796160000000001
-3.908195972442627,-0.1703125387430191,-3.7354879999999993,-0.5796160000000001
-3.9188644886016846,-0.21474367380142212,-3.7354879999999993,-0.5796160000000001
-3.9188644886016846,-0.21474367380142212,-3.7354879999999993,-0.5796160000000001
-3.8968214988708496,-0.3281121850013733,-3.728192,-0.7427440000000005
-3.8796627521514893,-0.36963239312171936,-3.728192,-0.7427440000000005
-3.874096155166626,-0.38066962361335754,-3.7248259999999997,-0.8229070000000007
-3.858217239379883,-0.4160013198852539,-3.7248259999999997,-0.8229070000000007
-3.858217239379883,-0.4160013198852539,-3.7248259999999997,-0.8229070000000007
-3.850385904312134,-0.43021905422210693,-3.7248259999999997,-0.8229070000000007
-3.850385904312134,-0.43021905422210693,-3.7248259999999997,-0.8229070000000007
-3.8168208599090576,-0.5053697824478149,-3.7216639999999996,-0.9020480000000006
-3.8168208599090576,-0.5053697824478149,-3.7216639999999996,-0.9020480000000006
-3.8168208599090576,-0.5053697824478149,-3.7216639999999996,-0.9020480000000006
-3.8168208599090576,-0.5053697824478149,-3.7216639999999996,-0.9020480000000006
-3.8168208599090576,-0.5053697824478149,-3.7216639999999996,-0.9020480000000006
-3.8168208599090576,-0.5053697824478149,-3.7216639999999996,-0.9020480000000006
-3.682758331298828,-0.8265440464019775,-3.7093339999999992,-1.2801129999999992
-3.6647870540618896,-0.8641546368598938,-3.7093339999999992,-1.2801129999999992
-3.631923198699951,-0.9181604385375977,-3.7076480000000003,-1.351735999999999
-3.6143040657043457,-0.9496380090713501,-3.7076480000000003,-1.351735999999999
-3.6128969192504883,-0.9522706270217896,-3.7076480000000003,-1.351735999999999
-3.587296724319458,-1.0097336769104004,-3.70625,-1.421875
-3.5825159549713135,-1.0149052143096924,-3.70625,-1.421875
-3.5745127201080322,-1.039050817489624,-3.70625,-1.421875
-3.5712287425994873,-1.0622057914733887,-3.7051519999999996,-1.4904640000000002
-3.57295560836792,-1.092023253440857,-3.7051519999999996,-1.4904640000000002
-3.57295560836792,-1.092023253440857,-3.7051519999999996,-1.4904640000000002
-3.5787103176116943,-1.1688445806503296,-3.7043660000000007,-1.5574369999999993
-3.5790631771087646,-1.173771858215332,-3.7043660000000007,-1.5574369999999993
-3.587531805038452,-1.2372292280197144,-3.703904,-1.6227280000000004
-3.591672420501709,-1.2605057954788208,-3.703778,-1.6862710000000014
-3.5973565578460693,-1.2875018119812012,-3.703778,-1.6862710000000014
-3.5973565578460693,-1.2875018119812012,-3.703778,-1.6862710000000014
-3.601301908493042,-1.3067857027053833,-3.7039999999999997,-1.748000000000001
-3.601301908493042,-1.3067857027053833,-3.7039999999999997,-1.748000000000001
-3.6105000972747803,-1.3624368906021118,-3.7045819999999994,-1.8078490000000018
-3.6105000972747803,-1.3624368906021118,-3.7045819999999994,-1.8078490000000018
-3.6105000972747803,-1.3624368906021118,-3.7045819999999994,-1.8078490000000018
-3.6300289630889893,-1.4912158250808716,-3.706874,-1.9216429999999995
-3.6300289630889893,-1.4912158250808716,-3.706874,-1.9216429999999995
-3.6363542079925537,-1.5395102500915527,-3.708608,-1.9754559999999994
-3.6363542079925537,-1.5395102500915527,-3.708608,-1.9754559999999994
-3.647787094116211,-1.6125400066375732,-3.71075,-2.027125
-3.647787094116211,-1.6125400066375732,-3.71075,-2.027125
-3.661548614501953,-1.6979798078536987,-3.7163059999999994,-2.123767000000001
-3.6769282817840576,-1.8327196836471558,-3.728,-2.2509999999999994
-3.6769282817840576,-1.8327196836471558,-3.728,-2.2509999999999994
-3.6831603050231934,-1.9003021717071533,-3.7381759999999997,-2.323231999999999
-3.687068223953247,-1.9277054071426392,-3.744013999999999,-2.355373000000002
-3.6899821758270264,-1.9839799404144287,-3.750368,-2.3847760000000005
-3.6931099891662598,-2.0416243076324463,-3.772646,-2.4558969999999984
-3.69565486907959,-2.09614634513855,-3.7902980000000004,-2.4884109999999993
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.6968963146209717,-2.1261022090911865,-3.8087888,-2.519208
-3.7082574367523193,-2.47123122215271,-3.3091456,-2.612896
-3.7095749378204346,-2.509974956512451,-3.3091456,-2.612896
-3.711763381958008,-2.538877487182617,-3.3091456,-2.612896
-3.7178289890289307,-2.575305461883545,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
-3.718386173248291,-2.5801684856414795,-3.3091456,-2.612896
